,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,MeanWorkingTime
4164,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,2,2,Medical,2,Laboratory Technician,Divorced,39750,1.0,15,1,5.0,3,5,4,3,3,3,6.289178436911389
4165,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,28,3,Technical Degree,1,Laboratory Technician,Divorced,107930,0.0,11,3,3.0,1,2,1,2,2,3,7.597329244829167
4166,3.0,3.0,3.0,1,Travel_Rarely,Research & Development,1,4,Life Sciences,5,Research Director,Single,100960,5.0,13,0,6.0,2,4,0,3,3,3,10.496136584182223
4167,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,16,2,Life Sciences,4,Laboratory Technician,Divorced,36460,1.0,14,0,10.0,3,10,8,8,4,3,8.015278964862222
4168,1.0,2.0,2.0,0,Travel_Rarely,Human Resources,22,3,Human Resources,2,Research Director,Divorced,74460,0.0,19,0,7.0,3,6,0,5,3,3,10.699560669455833
4169,4.0,4.0,2.0,0,Non-Travel,Research & Development,8,3,Life Sciences,3,Sales Executive,Divorced,108510,1.0,16,1,1.0,2,1,0,0,4,3,9.981459836459722
4170,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,11,3,Medical,2,Manager,Married,21090,2.0,13,0,31.0,3,25,3,7,3,3,8.030597928436666
4171,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Manufacturing Director,Single,37220,5.0,14,0,6.0,0,3,1,2,3,3,9.709824561403334
4172,1.0,3.0,2.0,0,Non-Travel,Research & Development,1,5,Life Sciences,3,Research Scientist,Divorced,93800,0.0,16,0,5.0,2,4,1,3,2,3,6.899938936781389
4173,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Research Director,Single,54860,7.0,12,1,10.0,2,5,0,3,3,3,6.495408357075
4174,1.0,2.0,3.0,0,Travel_Rarely,Sales,24,3,Marketing,4,Research Scientist,Single,27420,0.0,11,1,13.0,2,12,2,11,3,3,6.1428113425925
4175,3.0,4.0,3.0,0,Travel_Rarely,Sales,2,3,Life Sciences,2,Manufacturing Director,Single,137570,1.0,12,1,0.0,3,0,0,0,3,3,5.986162280701667
4176,2.0,1.0,3.0,1,Travel_Rarely,Sales,15,2,Marketing,2,Research Scientist,Single,84630,2.0,13,0,8.0,2,4,1,3,1,3,7.799673202614167
4177,3.0,3.0,2.0,0,Travel_Rarely,Sales,2,1,Life Sciences,5,Human Resources,Divorced,31620,4.0,15,0,26.0,4,14,4,8,3,3,7.515122448979445
4178,2.0,1.0,3.0,1,Travel_Frequently,Research & Development,10,3,Medical,2,Manufacturing Director,Single,165980,1.0,13,0,10.0,2,10,6,7,3,3,9.541501661918055
4179,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,10,3,Technical Degree,2,Laboratory Technician,Married,66510,0.0,20,0,10.0,5,9,4,2,2,4,6.922530325084722
4180,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Manufacturing Director,Married,23450,3.0,15,2,24.0,0,22,5,17,3,3,7.089795381801389
4181,2.0,1.0,2.0,0,Travel_Rarely,Sales,2,3,Life Sciences,1,Research Scientist,Single,34200,3.0,13,2,22.0,3,2,2,1,1,3,8.047628472222222
4182,3.0,4.0,3.0,0,Travel_Rarely,Sales,3,3,Medical,1,Manufacturing Director,Single,43730,4.0,14,0,7.0,3,1,0,0,3,3,6.498398345153611
4183,4.0,4.0,4.0,0,Travel_Rarely,Human Resources,26,3,Life Sciences,5,Healthcare Representative,Married,47590,2.0,21,0,9.0,2,4,1,3,3,4,8.495515214384444
4184,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Research Scientist,Single,53010,1.0,16,1,10.0,3,10,1,8,3,3,6.059143421664166
4185,4.0,4.0,4.0,1,Travel_Rarely,Human Resources,1,4,Medical,1,Sales Executive,Married,36730,3.0,14,1,19.0,3,1,0,0,3,3,6.507941447671667
4186,2.0,4.0,2.0,1,Travel_Rarely,Human Resources,2,5,Human Resources,3,Sales Executive,Married,47680,2.0,11,1,6.0,2,2,2,0,2,3,9.683534013605279
4187,4.0,3.0,2.0,0,Travel_Rarely,Sales,9,5,Technical Degree,1,Research Director,Divorced,12740,1.0,19,0,6.0,3,5,1,4,2,3,6.508396248812778
4188,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,12,4,Medical,1,Research Director,Married,49000,1.0,11,0,3.0,3,3,0,2,2,3,8.930534934497778
4189,4.0,4.0,3.0,0,Travel_Rarely,Sales,2,4,Marketing,3,Manufacturing Director,Married,104660,1.0,13,0,2.0,1,2,2,2,3,3,7.090280162136111
4190,2.0,1.0,4.0,0,Travel_Rarely,Research & Development,25,1,Life Sciences,4,Sales Executive,Married,170070,9.0,12,1,6.0,2,1,0,0,2,3,9.114469057665
4191,3.0,1.0,3.0,0,Travel_Frequently,Sales,9,2,Marketing,4,Human Resources,Married,29090,2.0,11,0,10.0,2,5,1,3,2,3,6.563536727103611
4192,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,10,1,Medical,1,Research Scientist,Divorced,57650,1.0,14,1,1.0,2,1,0,0,3,3,6.195321576763333
4193,4.0,1.0,3.0,0,Travel_Rarely,Sales,8,2,Marketing,3,Research Scientist,Divorced,45990,1.0,15,1,1.0,3,1,0,0,2,3,7.592880055787778
4194,1.0,3.0,2.0,1,Travel_Rarely,Sales,4,3,Marketing,2,Manager,Single,24040,1.0,12,0,1.0,6,1,0,1,3,3,7.71743025493
4195,4.0,3.0,3.0,0,Travel_Frequently,Sales,24,3,Life Sciences,4,Healthcare Representative,Single,31720,1.0,20,1,9.0,1,9,1,7,3,4,6.806234161793333
4196,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,1,4,Medical,1,Research Scientist,Single,20330,1.0,14,1,12.0,3,12,3,7,1,3,6.819847940612778
4197,2.0,3.0,3.0,1,Travel_Rarely,Sales,20,4,Marketing,2,Sales Executive,Married,102090,1.0,13,1,23.0,2,22,15,8,3,3,5.989205182072777
4198,2.0,3.0,3.0,0,Non-Travel,Research & Development,7,2,Technical Degree,1,Research Scientist,Single,86200,0.0,13,1,10.0,2,9,8,7,2,3,7.8130325034577774
4199,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,17,3,Life Sciences,3,Sales Executive,Married,20640,4.0,16,0,8.0,3,1,0,0,2,3,6.0911380323052775
4200,1.0,4.0,3.0,0,Travel_Frequently,Research & Development,20,3,Technical Degree,3,Sales Executive,Single,40350,4.0,14,1,14.0,2,9,0,8,3,3,9.277514124293612
4201,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,8,4,Medical,3,Research Scientist,Married,38380,1.0,16,1,1.0,2,1,0,1,3,3,6.892216459197778
4202,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Sales Executive,Single,45910,9.0,16,0,23.0,6,1,0,0,1,3,9.344940898345
4203,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,10,1,Medical,1,Sales Executive,Single,25610,1.0,22,1,2.0,3,2,2,2,3,4,10.719073275861945
4204,2.0,1.0,2.0,0,Travel_Rarely,Research & Development,1,1,Medical,3,Research Scientist,Divorced,15630,5.0,12,2,9.0,3,4,1,3,3,3,9.404535099953334
4205,3.0,1.0,3.0,0,Non-Travel,Research & Development,5,4,Technical Degree,3,Manufacturing Director,Married,48980,2.0,15,2,10.0,2,4,2,3,3,3,9.545177730696667
4206,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,4,4,Life Sciences,3,Sales Executive,Married,47890,7.0,20,1,5.0,2,2,0,0,3,4,10.21198855507861
4207,1.0,4.0,3.0,0,Travel_Frequently,Sales,29,4,Life Sciences,1,Human Resources,Single,31800,1.0,14,1,15.0,2,15,8,12,3,3,8.229783821478334
4208,2.0,1.0,2.0,0,Travel_Frequently,Research & Development,15,3,Medical,3,Manufacturing Director,Married,65490,1.0,20,0,9.0,3,9,1,8,3,4,6.509724596391111
4209,3.0,1.0,3.0,0,Travel_Rarely,Human Resources,3,2,Life Sciences,1,Laboratory Technician,Married,63880,3.0,13,0,4.0,6,2,2,2,2,3,8.808449975949722
4210,4.0,4.0,2.0,0,Travel_Rarely,Sales,10,2,Life Sciences,2,Research Scientist,Divorced,112440,3.0,12,1,10.0,3,7,1,7,3,3,6.109294326241111
4211,1.0,3.0,4.0,0,Travel_Rarely,Sales,4,3,Marketing,4,Human Resources,Divorced,160320,1.0,13,0,7.0,2,7,0,7,3,3,7.3740417273166665
4212,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,21,3,Other,2,Sales Executive,Married,23620,1.0,11,0,9.0,2,9,7,8,3,3,8.126881914381666
4213,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,25,3,Medical,2,Manufacturing Director,Single,163280,1.0,17,3,10.0,2,10,9,9,3,3,6.2349965132494445
4214,2.0,3.0,2.0,0,Travel_Rarely,Sales,2,4,Marketing,4,Research Scientist,Divorced,83760,5.0,14,3,29.0,2,27,13,8,3,3,9.482685569386666
4215,1.0,1.0,2.0,0,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Laboratory Technician,Single,166060,7.0,11,0,28.0,6,21,7,9,3,3,6.8806284153002775
4216,3.0,3.0,3.0,0,Travel_Rarely,Sales,1,2,Marketing,2,Sales Executive,Divorced,86060,1.0,14,2,17.0,3,17,12,8,3,3,5.989278262978889
4217,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,7,3,Medical,3,Research Scientist,Divorced,22720,2.0,17,1,21.0,2,5,0,2,3,3,8.10873379629611
4218,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,3,3,Life Sciences,2,Laboratory Technician,Single,20180,1.0,13,0,6.0,5,6,0,3,3,3,7.219032567049722
4219,2.0,,3.0,0,Travel_Rarely,Research & Development,1,2,Medical,1,Sales Executive,Divorced,70830,2.0,12,1,25.0,5,1,0,0,3,3,6.761879227053056
4220,2.0,1.0,2.0,0,Travel_Frequently,Human Resources,9,3,Other,2,Sales Representative,Married,40840,4.0,13,1,5.0,3,3,1,2,3,3,6.108751835535833
4221,4.0,3.0,2.0,1,Travel_Rarely,Sales,7,2,Life Sciences,4,Laboratory Technician,Married,144110,0.0,18,3,2.0,2,1,0,0,4,3,8.89545844625111
4222,1.0,3.0,2.0,0,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Research Scientist,Single,23080,7.0,19,1,20.0,4,4,1,3,2,3,6.798518131101667
4223,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Sales Representative,Married,48410,0.0,11,0,6.0,3,5,0,4,3,3,7.8137158469944445
4224,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,3,2,Medical,3,Sales Executive,Single,42850,1.0,21,1,1.0,2,1,1,0,1,4,6.3486737954766665
4225,2.0,2.0,3.0,0,Travel_Rarely,Sales,3,4,Life Sciences,2,Manufacturing Director,Married,97150,1.0,15,1,10.0,1,10,0,9,2,3,7.515204011065
4226,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Sales Representative,Married,43200,,17,0,5.0,2,1,0,0,3,3,7.206301789076944
4227,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,27,3,Medical,2,Research Director,Single,21320,1.0,18,0,11.0,3,11,1,8,3,3,6.118682367149722
4228,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,2,4,Medical,2,Healthcare Representative,Single,101240,0.0,14,1,16.0,2,15,2,8,4,3,5.999399906235277
4229,4.0,1.0,4.0,0,Travel_Rarely,Human Resources,14,3,Human Resources,1,Sales Executive,Married,54730,4.0,13,0,17.0,3,0,0,0,1,3,8.909158496731944
4230,1.0,3.0,4.0,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Sales Executive,Single,52070,4.0,17,3,16.0,3,5,0,2,3,3,6.568620731120555
4231,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,9,3,Medical,3,Manager,Divorced,164370,8.0,15,1,16.0,0,4,0,2,3,3,10.306561930783056
4232,4.0,4.0,2.0,0,Travel_Rarely,Sales,18,3,Life Sciences,4,Human Resources,Married,22960,1.0,18,1,10.0,2,10,3,0,3,3,9.175108089260556
4233,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,20,4,Life Sciences,3,Human Resources,Single,40690,1.0,13,0,6.0,5,6,0,4,3,3,7.879347928436666
4234,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Laboratory Technician,Married,74410,3.0,12,1,24.0,4,1,1,0,3,3,6.696436781609167
4235,2.0,4.0,3.0,0,Non-Travel,Sales,11,1,Marketing,2,Laboratory Technician,Divorced,24300,7.0,13,2,17.0,2,13,1,9,4,3,8.808586601306944
4236,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,8,2,Medical,1,Research Scientist,Married,58780,1.0,14,0,5.0,1,5,1,3,3,3,7.978471641096944
4237,4.0,4.0,2.0,0,Travel_Rarely,Human Resources,2,1,Medical,2,Sales Executive,Single,26440,4.0,11,1,37.0,2,6,0,2,3,3,6.305317952249722
4238,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,10,3,Medical,2,Laboratory Technician,Divorced,64390,3.0,22,3,3.0,2,0,0,0,3,4,6.401212121211945
4239,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,29,4,Life Sciences,5,Manufacturing Director,Married,24510,3.0,17,0,10.0,2,4,0,3,2,3,6.725334933698889
4240,3.0,4.0,3.0,0,Travel_Rarely,Sales,8,2,Technical Degree,1,Sales Representative,Married,63920,1.0,21,1,11.0,2,11,10,8,4,4,7.587324074073889
4241,3.0,4.0,3.0,1,Travel_Rarely,Sales,1,2,Medical,2,Research Scientist,Single,97140,1.0,22,0,9.0,0,9,4,7,3,4,6.169058981889167
4242,3.0,2.0,2.0,0,Travel_Frequently,Research & Development,6,3,Medical,1,Healthcare Representative,Married,60770,1.0,16,2,22.0,2,22,11,11,2,3,7.406232281664167
4243,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,8,4,Life Sciences,5,Sales Representative,Single,24500,0.0,12,1,11.0,2,10,1,0,3,3,10.09669596812
4244,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Manufacturing Director,Divorced,92500,1.0,12,3,11.0,0,11,2,7,3,3,8.090893770339166
4245,3.0,1.0,2.0,0,Travel_Frequently,Research & Development,12,1,Medical,1,Laboratory Technician,Married,20740,2.0,15,1,21.0,3,10,9,5,3,3,8.994402494330833
4246,2.0,3.0,3.0,0,Travel_Rarely,Sales,15,3,Marketing,1,Research Scientist,Single,101690,1.0,14,0,12.0,6,11,5,7,2,3,7.266617852161667
4247,1.0,3.0,1.0,0,Travel_Rarely,Research & Development,25,1,Medical,1,Laboratory Technician,Married,48550,9.0,25,1,16.0,2,4,0,3,2,4,7.627571256038611
4248,1.0,3.0,2.0,0,Travel_Rarely,Sales,6,2,Marketing,2,Research Scientist,Married,40870,0.0,20,3,4.0,1,3,0,2,3,4,7.805606694560556
4249,2.0,3.0,4.0,0,Non-Travel,Sales,9,4,Medical,2,Laboratory Technician,Married,23670,1.0,13,0,5.0,2,5,0,4,2,3,5.9833804143125
4250,4.0,3.0,2.0,0,Travel_Rarely,Research & Development,8,4,Life Sciences,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,8,4,3,7.1178888888888885
4251,2.0,2.0,4.0,0,Non-Travel,Research & Development,23,2,Medical,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2,2,3,6.737136939571111
4252,3.0,1.0,3.0,1,Travel_Rarely,Human Resources,9,3,Human Resources,2,Healthcare Representative,Divorced,54840,4.0,17,0,7.0,4,3,0,2,3,3,10.096624371284722
4253,4.0,1.0,3.0,0,Travel_Rarely,Human Resources,12,2,Human Resources,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,0,2,3,8.000715307582222
4254,4.0,4.0,3.0,1,Travel_Frequently,Sales,4,4,Life Sciences,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,0,3,4,10.716817657906667
4255,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,1,4,Other,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,10,2,4,7.607830009496666
4256,3.0,4.0,4.0,0,Non-Travel,Sales,24,2,Life Sciences,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,0,3,4,7.752644075610833
4257,3.0,4.0,3.0,0,Non-Travel,Research & Development,12,2,Life Sciences,2,Sales Executive,Married,47230,9.0,14,0,30.0,0,3,2,2,3,3,7.205767763471389
4258,1.0,2.0,2.0,0,Travel_Frequently,Research & Development,3,4,Medical,4,Research Scientist,Married,61420,3.0,13,2,28.0,3,8,0,7,2,3,9.577194899817778
4259,3.0,3.0,3.0,1,Travel_Rarely,Sales,10,1,Marketing,2,Research Director,Single,82370,1.0,13,0,6.0,6,6,0,3,2,3,8.478968089990556
4260,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,26,3,Technical Degree,1,Laboratory Technician,Married,88530,1.0,22,1,2.0,3,2,2,1,3,4,7.685013343037222
4261,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Sales Representative,Single,193310,1.0,12,1,1.0,2,0,0,0,3,3,6.288958333333333
4262,1.0,1.0,2.0,0,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Sales Executive,Single,20730,3.0,14,1,23.0,4,13,12,8,3,3,7.503041125541111
4263,1.0,3.0,3.0,1,Travel_Frequently,Human Resources,4,4,Life Sciences,5,Sales Executive,Single,55620,1.0,15,0,9.0,3,9,0,6,3,3,8.177102836879167
4264,4.0,4.0,3.0,0,Non-Travel,Research & Development,9,3,Life Sciences,1,Laboratory Technician,Single,196130,2.0,17,0,23.0,5,5,4,4,3,3,8.078528591352777
4265,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,2,1,Life Sciences,2,Laboratory Technician,Married,34070,0.0,13,1,6.0,4,5,1,2,3,3,6.5150913900913885
4266,3.0,2.0,3.0,0,Travel_Rarely,Sales,4,3,Marketing,2,Sales Representative,Divorced,50630,6.0,12,1,12.0,2,1,0,0,3,3,6.020694444444445
4267,3.0,4.0,3.0,0,Travel_Rarely,Sales,6,1,Technical Degree,1,Laboratory Technician,Single,46390,2.0,12,2,12.0,3,5,1,3,3,3,6.211864568430833
4268,3.0,1.0,3.0,0,Travel_Rarely,Sales,9,2,Medical,2,Healthcare Representative,Single,48760,2.0,21,1,14.0,3,11,5,8,3,4,7.862405002405
4269,2.0,4.0,3.0,0,Travel_Frequently,Human Resources,7,3,Medical,1,Research Scientist,Married,26900,0.0,11,0,10.0,1,9,2,8,3,3,8.021531914893611
4270,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,1,3,Medical,2,Manufacturing Director,Divorced,175670,5.0,13,0,7.0,6,1,0,0,3,3,7.500177595628333
4271,3.0,4.0,4.0,0,Travel_Frequently,Research & Development,3,4,Life Sciences,1,Sales Executive,Married,24080,1.0,12,1,25.0,3,25,4,12,3,3,8.757728758169723
4272,1.0,3.0,2.0,0,Travel_Frequently,Research & Development,10,3,Life Sciences,3,Healthcare Representative,Divorced,28140,1.0,24,0,10.0,2,10,0,9,3,4,7.892903187998056
4273,3.0,2.0,4.0,0,Non-Travel,Sales,7,3,Life Sciences,2,Sales Executive,Married,112450,0.0,21,0,8.0,3,7,0,7,3,4,6.676623663412222
4274,2.0,2.0,3.0,1,Travel_Rarely,Research & Development,15,3,Life Sciences,2,Laboratory Technician,Married,33120,9.0,19,0,7.0,1,5,4,3,1,3,8.992446493624723
4275,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,3,2,Other,2,Sales Representative,Single,190490,7.0,14,1,23.0,2,20,15,15,3,3,6.678879743941389
4276,2.0,3.0,2.0,1,Travel_Rarely,Research & Development,2,4,Technical Degree,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7,3,4,8.390953856749167
4277,3.0,2.0,2.0,0,Travel_Rarely,Sales,17,3,Medical,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3,2,3,7.695775273223889
4278,4.0,4.0,2.0,1,Travel_Rarely,Sales,2,2,Medical,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6,2,3,7.626250586028889
4279,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0,3,4,9.4077800829875
4280,3.0,4.0,3.0,0,Travel_Rarely,Sales,29,4,Technical Degree,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1,3,3,6.380174220272778
4281,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11,2,3,7.225774134790278
4282,2.0,3.0,3.0,0,Travel_Frequently,Sales,2,2,Life Sciences,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2,4,3,7.994240506328889
4283,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,19,4,Life Sciences,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1,4,3,7.1103525641025
4284,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,15,1,Medical,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2,2,4,8.409509015594445
4285,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,17,2,Other,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7,1,3,8.122919103313611
4286,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,17,4,Life Sciences,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7,4,3,7.873234618916389
4287,2.0,2.0,3.0,0,Travel_Rarely,Human Resources,25,1,Human Resources,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1,4,4,6.748538698955278
4288,1.0,4.0,3.0,1,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3,4,3,7.190898903195
4289,4.0,3.0,4.0,0,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9,4,3,7.905141770400833
4290,1.0,3.0,3.0,0,Travel_Rarely,Sales,29,1,Medical,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2,2,3,7.824501669050833
4291,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,21,1,Medical,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7,3,3,10.019050141242777
4292,1.0,1.0,4.0,1,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4,2,3,7.873010869565
4293,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,2,1,Technical Degree,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3,3,4,7.431106538637223
4294,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,7,4,Life Sciences,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2,3,3,10.426692958390278
4295,1.0,3.0,2.0,0,Travel_Rarely,Sales,13,3,Marketing,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4,4,3,6.679929981634444
4296,4.0,4.0,4.0,0,Travel_Frequently,Sales,2,3,Marketing,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7,3,4,6.497091217855278
4297,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,1,3,Medical,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2,3,3,6.7171238425925
4298,2.0,4.0,3.0,0,Travel_Rarely,Sales,9,3,Medical,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2,3,3,6.389748677248611
4299,4.0,1.0,2.0,0,Travel_Frequently,Sales,10,2,Medical,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7,2,3,7.291085648148056
4300,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,10,4,Medical,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4,4,3,8.007307870370278
4301,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,1,3,Other,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0,2,3,6.391567109144445
4302,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,26,4,Medical,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13,3,3,7.0008696671352775
4303,3.0,2.0,3.0,0,Travel_Rarely,Sales,8,1,Marketing,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6,3,3,7.405430032542778
4304,2.0,3.0,1.0,0,Travel_Rarely,Sales,14,2,Life Sciences,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5,2,3,10.895969267139444
4305,2.0,2.0,,0,Travel_Rarely,Sales,1,4,Technical Degree,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15,3,3,6.787682811016111
4306,2.0,4.0,3.0,0,Travel_Frequently,Sales,2,2,Life Sciences,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7,1,3,7.90631292517
4307,4.0,3.0,3.0,0,Non-Travel,Research & Development,10,4,Technical Degree,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9,4,3,6.079574879226945
4308,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,1,3,Other,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0,3,3,7.573345410627778
4309,2.0,2.0,2.0,0,Travel_Rarely,Sales,3,3,Marketing,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0,1,3,10.002300925925834
4310,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11,3,3,6.209419934640278
4311,3.0,3.0,3.0,0,Travel_Frequently,Sales,24,4,Marketing,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2,3,3,7.023323996265
4312,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,3,3,Medical,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2,3,4,7.68781763285
4313,4.0,2.0,1.0,0,Non-Travel,Research & Development,3,3,Medical,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2,4,3,6.283424753867778
4314,3.0,4.0,1.0,0,Travel_Rarely,Sales,4,4,Life Sciences,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2,2,3,6.481372126436667
4315,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,3,3,Life Sciences,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4,3,3,10.911611811391111
4316,3.0,3.0,2.0,0,Non-Travel,Research & Development,2,3,Life Sciences,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1,3,3,10.577804659498055
4317,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4,4,3,6.260163194444444
